Ciclo,Departamento,Cultivo,Calendario,Año_EVA,Ene,Feb,Mar,Abr,May,Jun,Jul,Ago,Sep,Oct,Nov,Dic
Transitorio,La guajira,Maíz,Cosechas,2022,21.32,18.04,3.37,0,0,1.62,8.9,9.87,1.05,1.29,12.96,21.57
Transitorio,Magdalena,Maíz,Cosechas,2022,0,0,0,0.69,27.89,12.12,0,0,0,41.37,17.65,0.29
Transitorio,Meta,Maíz,Cosechas,2022,20.2,5.65,0.66,0.23,0,6.69,16.03,15.98,4.89,0.37,12.85,16.46
Transitorio,Nariño,Maíz,Cosechas,2022,2.27,33.96,4.09,1.14,2.77,7.02,8.36,33.91,3.83,1.65,0.62,0.38
Transitorio,Norte de Santander,Maíz,Cosechas,2022,11.17,15.95,2.79,0.12,1.32,5.08,18.72,16.75,3.5,4.46,9.18,10.97
Transitorio,Quindío,Maíz,Cosechas,2022,15.58,5.59,13.16,12.33,1.83,1.39,4.39,10.88,8.23,15.31,9.99,1.33
Transitorio,Risaralda,Maíz,Cosechas,2022,4.92,9.95,6.64,4.46,2.86,5.73,10.54,13.06,13.4,4.13,11.91,12.42
Transitorio,Santander,Maíz,Cosechas,2022,10.12,9.17,4.92,2.2,3.55,7.82,11.32,16.94,10.15,5.47,8.52,9.82
Transitorio,Sucre,Maíz,Cosechas,2022,12.98,2.01,0.1,0.94,0.07,0.41,22.78,7.93,9.98,14.73,10.89,17.19
Transitorio,Tolima,Maíz,Cosechas,2022,9.53,8.35,3.08,2.04,3.83,8.66,18.18,21.23,7.09,2.27,5.27,10.47
Transitorio,Valle del Cauca,Maíz,Cosechas,2022,6.99,7.06,6.19,6.26,0.84,16.44,17.09,5.11,5.26,3.7,4.96,20.09
Transitorio,Arauca,Maíz,Cosechas,2022,19.88,17.68,9.06,0,0,0,22.85,20.51,3.64,0.19,0.49,5.71
Transitorio,Casanare,Maíz,Cosechas,2022,2.94,0.95,0.75,0.36,0,18.53,21.84,22.02,8.5,2.23,10.12,11.78
Transitorio,Putumayo,Maíz,Cosechas,2022,12.92,0.02,36.19,0.05,0.03,7.06,23.73,1.33,0.03,0.8,17.32,0.53
Transitorio,"Archipiélago de San Andrés, Providencia y Santa Catalina",Patilla,Cosechas,2022,40,33.33,13.33,13.33,0,0,0,0,0,0,0,0
Transitorio,Amazonas,Maíz,Cosechas,2022,20.5,11.23,0,5.11,3.42,2.05,1.37,6.48,12.17,22.54,9.44,5.7
Transitorio,Guainía,Maíz,Cosechas,2022,0,10.76,10.76,5.38,35.74,15.32,0,0,0,0,0,22.05
Transitorio,Guaviare,Maíz,Cosechas,2022,0.36,0.16,0.05,0.02,0,0,0,8.38,38.63,2.7,49.71,0
Transitorio,Vaupés,Maíz,Cosechas,2022,0,0,0,24.76,0,22.38,6.43,17.82,0,7.52,21.08,0
Transitorio,Vichada,Maíz,Cosechas,2022,11.34,10.69,0,0,0,0,0,0.94,29.72,7.27,28.03,12.01
Transitorio,Antioquia,Maíz,Siembras,2022,1.09,3.34,11.14,18.19,14.98,6.37,3.67,12.08,19.59,8.88,0.47,0.21
Transitorio,Atlántico,Maíz,Siembras,2022,0.38,0.45,11.85,25.46,14.29,2.34,1.06,13.13,19.47,9.81,1.76,0
Transitorio,Bolívar,Maíz,Siembras,2022,5.01,0.42,0.83,27.14,13.37,1.51,7.13,30.07,11.27,2.52,0.71,0.03
Transitorio,Boyacá,Maíz,Siembras,2022,0,14.12,41.18,43.82,0.88,0,0,0,0,0,0,0
Transitorio,Caldas,Maíz,Siembras,2022,11.39,15.51,15.53,7.06,3.42,3.1,4.12,10.84,13.6,7.62,4.11,3.7
Transitorio,Caquetá,Maíz,Siembras,2022,2.14,15.44,22.12,4.94,3.49,2.94,5.54,17.05,20.62,3.38,2.26,0.08
Transitorio,Cauca,Maíz,Siembras,2022,2.13,14.49,16.95,16.56,11.15,0.65,0.65,1.52,7.94,17.71,9.7,0.55
Transitorio,Cesar,Maíz,Siembras,2022,0,0.27,16.69,25.17,5.37,0.01,19.64,25.55,4.63,1.6,1.09,0
Transitorio,Córdoba,Maíz,Siembras,2022,0,0,0.02,16.39,47.53,11.88,5.08,7.8,4.24,3.69,2.52,0.84
Transitorio,Cundinamarca,Maíz,Siembras,2022,7.4,14.79,22.19,5.98,1.49,0.79,1.59,12.56,17.1,12.31,2.94,0.87
Transitorio,Chocó,Maíz,Siembras,2022,0.29,8.89,9.94,11.97,9.5,7.37,1.33,2.05,3.08,14.07,13.72,17.8
Transitorio,Huila,Maíz,Siembras,2022,12.06,16.02,9.45,3.62,4.1,3.43,9.77,10.09,10.1,9.26,7.17,4.93
Transitorio,La guajira,Maíz,Siembras,2022,0,0,6.25,9.92,6.12,0.18,4.31,28.76,29.77,14.66,0.02,0
Transitorio,Magdalena,Maíz,Siembras,2022,0,27.8,12.12,0,0,0,43.21,16.87,0,0,0,0
Transitorio,Meta,Maíz,Siembras,2022,0.3,4.89,16.81,19.65,4.4,0.81,28.77,18.21,5.42,0.51,0.23,0
Transitorio,Nariño,Maíz,Siembras,2022,5.86,8.75,37.92,9.47,1.26,0.66,0.01,0.05,5.6,28.17,1.77,0.49
Transitorio,Norte de Santander,Maíz,Siembras,2022,0.42,5.57,21.65,19.79,5.48,1.28,5.59,14.38,19.6,2.85,2.25,1.15
Transitorio,Quindío,Maíz,Siembras,2022,10.58,4.27,5.71,15.2,1.31,9.72,20.76,15.27,15.24,0.74,1.15,0.06
Transitorio,Risaralda,Maíz,Siembras,2022,5.93,7.53,13.24,13.24,8.9,5.93,8.03,11.09,5.76,9.84,5.54,4.97
Transitorio,Santander,Maíz,Siembras,2022,7.49,11.01,18.76,16.71,4.62,5.62,4.92,8.89,11.23,6.4,3.23,1.14
Transitorio,Sucre,Maíz,Siembras,2022,0.81,0.06,0.18,13.33,28.31,15.78,8.75,24.67,7.21,0.88,0.01,0
Transitorio,Tolima,Maíz,Siembras,2022,2.74,8.83,24.44,12.38,4.76,0.12,2.17,4.56,10.75,24.23,4.97,0.05
Transitorio,Valle del Cauca,Maíz,Siembras,2022,11.97,11.96,14.82,8.35,4.68,0.33,12.95,7.89,14.4,8,4.3,0.34
Transitorio,Arauca,Maíz,Siembras,2022,0,0,0.22,30.75,20.52,0,0.37,20.97,17.78,9.39,0,0
Transitorio,Casanare,Maíz,Siembras,2022,0.43,4.91,21.49,28.05,14.9,0.14,1.69,12.53,10.77,5.07,0.03,0
Transitorio,Putumayo,Maíz,Siembras,2022,19.22,40.53,7.4,0.04,0.04,1.89,18.67,0,12.13,0.03,0.03,0.03
Transitorio,"Archipiélago de San Andrés, Providencia y Santa Catalina",Patilla,Siembras,2022,11.4,6.68,10.97,16.3,9.7,3.7,6.52,6.67,6.37,6.92,8.15,6.62
Transitorio,Amazonas,Maíz,Siembras,2022,6.67,5.71,6.67,5.24,5.71,8.1,20.24,10.71,10.71,20.24,0,0
Transitorio,Guainía,Maíz,Siembras,2022,0,48.88,20.95,0,0,0,0,0,30.17,0,0,0
Transitorio,Guaviare,Maíz,Siembras,2022,0,10.12,36.51,3.37,0,0,50,0,0,0,0,0
Transitorio,Vaupés,Maíz,Siembras,2022,29.59,21.13,11.49,12.1,5.04,0,5.16,15.49,0,0,0,0
Transitorio,Vichada,Maíz,Siembras,2022,0,0,0,47.55,3.83,0,0,43.15,5.47,0,0,0
Permanente,"Archipiélago de San Andrés, Providencia y Santa Catalina",Piña,Cosechas,2022,7.52,9.02,9.89,8.34,9.34,8.6,8.55,8.89,7.16,7.1,7.66,7.95
Permanente,"Archipiélago de San Andrés, Providencia y Santa Catalina",Piña,Siembras,2022,5.24,5.4,36.12,22.77,10.81,7.6,2.39,2.04,2.05,1.06,3.82,0.71
Permanente,Antioquia,Mamoncillo,Cosechas,2022,0,0,0,0,10,25,35,10,0,10,10,0
Permanente,Santander,Mamoncillo,Cosechas,2022,0,0,0,0,0,95,0,0,5,0,0,0
Permanente,Antioquia,Mamoncillo,Siembras,2022,5.27,10.69,16.18,18.76,11.82,7.27,5.44,3.76,5.92,7.94,4.5,2.46
Permanente,Santander,Mamoncillo,Siembras,2022,5.27,10.69,16.18,18.76,11.82,7.27,5.44,3.76,5.92,7.94,4.5,2.46
Permanente,"Archipiélago de San Andrés, Providencia y Santa Catalina",Plátano,Cosechas,2022,6.06,7.75,8.92,9.34,10.26,8.72,7.13,8.1,9.08,9.89,8.24,6.52
Permanente,"Archipiélago de San Andrés, Providencia y Santa Catalina",Plátano,Siembras,2022,9.13,10.88,10.43,12.12,12.75,7.7,4.2,10.08,8.8,7.39,3.95,2.57
Permanente,Antioquia,Mango,Cosechas,2022,10.81,4.65,2.91,10.24,14.87,16.8,15.71,3.51,1.83,2.7,5.79,10.21
Permanente,Atlántico,Mango,Cosechas,2022,0,0,0.42,21.74,29.98,24.25,16.86,5.94,0.8,0,0,0
Permanente,Bolívar,Mango,Cosechas,2022,0,0,2.32,15.49,36.7,20.88,14.74,1.8,0.26,0.1,7.42,0.3
Permanente,Boyacá,Mango,Cosechas,2022,5,10,15,10,10,10,10,10,10,10,0,0
Permanente,Caldas,Mango,Cosechas,2022,10.98,4.62,2.75,10.52,14.26,16.89,16,3.32,1.61,2.62,5.87,10.56
Permanente,Cauca,Mango,Cosechas,2022,6.96,2.74,0.84,2.65,1.69,0,0,0,1.9,16.37,39.61,27.25
Permanente,Cesar,Mango,Cosechas,2022,0,1.49,1.49,1.49,1.49,4.06,4.69,2.97,5.55,18.25,31.17,27.37
Permanente,Córdoba,Mango,Cosechas,2022,0.63,12.41,27.1,14.32,19.6,15.42,7,1.3,0.95,0.63,0.32,0.32
Permanente,Cundinamarca,Mango,Cosechas,2022,22.18,5.94,1.23,2.45,4.19,16.79,21.03,3.27,1.19,1.51,5.77,14.44
Permanente,Huila,Mango,Cosechas,2022,5.02,16.71,2.17,2.84,13.55,12.66,10,26.3,5.73,2.38,1.23,1.42
Permanente,La guajira,Mango,Cosechas,2022,0,0,6.77,18.26,40.08,17.33,8.41,1.05,2.35,3.71,1.36,0.68
Permanente,Magdalena,Mango,Cosechas,2022,5.33,8.33,14.54,18.93,18.24,7.44,3.26,8.9,8.78,2.08,2.33,1.85
Permanente,Nariño,Mango,Cosechas,2022,0,35.33,1.1,1.57,21.78,2.84,1.39,17.67,0,0.32,17.99,0
Permanente,Norte de Santander,Mango,Cosechas,2022,0,0,28.43,0,0,0,0,28.43,43.14,0,0,0
Permanente,Santander,Mango,Cosechas,2022,0,10,10,10,10,0,20,20,20,0,0,0
Permanente,Sucre,Mango,Cosechas,2022,0,0,1.5,17.52,38.27,27.84,8.26,6.61,0,0,0,0
Permanente,Tolima,Mango,Cosechas,2022,0.06,0.56,0,24.15,27.33,18.99,13.44,0,0.02,4.15,5.88,5.43
Permanente,Valle del Cauca,Mango,Cosechas,2022,10.6,8.39,13.48,7.3,5.57,1.05,10.04,9.29,4.52,14.82,9.16,5.78
Permanente,Antioquia,Mango,Siembras,2022,0,0,22.14,31.43,0,0,0,18.57,9.29,18.58,0,0
Permanente,Atlántico,Mango,Siembras,2022,2.71,2.71,3.09,25.65,15.52,23.08,8.64,9.16,0.91,5.9,2.24,0.4
Permanente,Bolívar,Mango,Siembras,2022,0,0,0.67,24.21,18.55,10.55,10.83,1.56,11.79,11.79,10.06,0
Permanente,Boyacá,Mango,Siembras,2022,1.91,4.52,5.5,11.96,29.74,19.73,10.77,5.1,2.63,5.38,2.54,0.21
Permanente,Caldas,Mango,Siembras,2022,1.91,4.52,5.5,11.96,29.74,19.73,10.77,5.1,2.63,5.38,2.54,0.21
Permanente,Cauca,Mango,Siembras,2022,0,0,50,50,0,0,0,0,0,0,0,0
Permanente,Cesar,Mango,Siembras,2022,1,4,20.14,20.14,27.36,27.36,0,0,0,0,0,0
Permanente,Córdoba,Mango,Siembras,2022,0,0,2.91,4.04,50.82,20.13,14.74,7.37,0,0,0,0
Permanente,Cundinamarca,Mango,Siembras,2022,5.24,0.48,24.74,27.95,6.45,0.58,0.11,1.26,7.11,18.54,3.79,3.74
Permanente,Huila,Mango,Siembras,2022,1.91,4.52,5.5,11.96,29.74,19.73,10.77,5.1,2.63,5.38,2.54,0.21
Permanente,La guajira,Mango,Siembras,2022,0,0,0,80,20,0,0,0,0,0,0,0
Permanente,Magdalena,Mango,Siembras,2022,45.5,48.56,5.94,0,0,0,0,0,0,0,0,0
Permanente,Nariño,Mango,Siembras,2022,1.91,4.52,5.5,11.96,29.74,19.73,10.77,5.1,2.63,5.38,2.54,0.21
Permanente,Norte de Santander,Mango,Siembras,2022,1.57,5.04,8.04,13.43,26.92,15.59,8.54,6.43,3.76,7.51,2.99,0.17
Permanente,Santander,Mango,Siembras,2022,0,50,0,0,0,50,0,0,0,0,0,0
Permanente,Sucre,Mango,Siembras,2022,0,0,0,47.43,47.43,0,0,5.14,0,0,0,0
Permanente,Tolima,Mango,Siembras,2022,0,18.02,16.19,11.91,10.39,4.2,1.78,0,10.27,17.1,10.15,0
Permanente,Valle del Cauca,Mango,Siembras,2022,2.89,37.8,50.51,1.26,1.89,1.26,2.51,0.63,0.63,0.63,0,0
Permanente,Boyacá,Mangostino,Cosechas,2022,22.27,22.27,3.41,5.11,5.34,3.64,3.64,15.34,15.34,1.82,1.82,0
Permanente,Caldas,Mangostino,Cosechas,2022,22.27,22.27,3.41,5.11,5.34,3.64,3.64,15.34,15.34,1.82,1.82,0
Permanente,Meta,Mangostino,Cosechas,2022,4.87,4.87,5.76,15.7,19.68,9.74,9.74,9.94,9.94,4.87,4.87,0
Permanente,Tolima,Mangostino,Cosechas,2022,30,30,0,0,0,0,0,20,20,0,0,0
Permanente,Boyacá,Mangostino,Siembras,2022,7.14,8.75,14.35,16.03,13.43,6.99,6.95,5.84,6.29,6.85,4.98,2.41
Permanente,Caldas,Mangostino,Siembras,2022,7.14,8.75,14.35,16.03,13.43,6.99,6.95,5.84,6.29,6.85,4.98,2.41
Permanente,Meta,Mangostino,Siembras,2022,7.14,8.75,14.35,16.03,13.43,6.99,6.95,5.84,6.29,6.85,4.98,2.41
Permanente,Tolima,Mangostino,Siembras,2022,7.14,8.75,14.35,16.03,13.43,6.99,6.95,5.84,6.29,6.85,4.98,2.41
Permanente,Boyacá,Manzana,Cosechas,2022,25.02,18.63,19.21,5.58,6.97,5.81,2.76,1.94,1.94,2.48,3.87,5.81
Permanente,Cundinamarca,Manzana,Cosechas,2022,0,0,70,30,0,0,0,0,0,0,0,0
Permanente,Nariño,Manzana,Cosechas,2022,25.12,18.62,20.76,5.87,6.35,5.2,2.6,1.73,1.73,2.66,3.8,5.57
Permanente,Norte de Santander,Manzana,Cosechas,2022,0,0,0,0,0,0,0,0,0,34,33,33
Permanente,Boyacá,Manzana,Siembras,2022,0,0,0,100,0,0,0,0,0,0,0,0
Permanente,Cundinamarca,Manzana,Siembras,2022,0,0,0,100,0,0,0,0,0,0,0,0
Permanente,Nariño,Manzana,Siembras,2022,0,0,0,100,0,0,0,0,0,0,0,0
Permanente,Norte de Santander,Manzana,Siembras,2022,0,0,0,100,0,0,0,0,0,0,0,0
Permanente,"Archipiélago de San Andrés, Providencia y Santa Catalina",Maracuyá,Siembras,2022,5.24,10.03,18.08,23.27,9.18,2.75,4.97,6.66,8.48,7.51,2.52,1.31
Permanente,Antioquia,Maracuyá,Cosechas,2022,5.55,7.18,9.84,10.09,9.79,8.67,7.86,6.4,7.74,8.93,9.05,8.89
Permanente,Boyacá,Maracuyá,Cosechas,2022,8.26,11.79,10.63,9.55,8.76,7.47,5.37,5.7,7.36,9.09,7.65,8.39
Permanente,Caldas,Maracuyá,Cosechas,2022,0.09,2.44,4.62,31.06,3.74,1.56,6.55,0.02,36.47,7.82,5.53,0.09
Permanente,Cesar,Maracuyá,Cosechas,2022,0,0,8.33,8.33,8.33,8.33,8.33,8.33,8.33,18.33,15,8.33
Permanente,Córdoba,Maracuyá,Cosechas,2022,0.47,0.7,0.36,0.05,36.5,36.56,4.48,4.59,4.59,4.95,5.06,1.68
Permanente,Cundinamarca,Maracuyá,Cosechas,2022,14.34,0.77,0.94,0.94,9.81,18.5,18.33,0.94,1.52,14.73,10.02,9.15
Permanente,Chocó,Maracuyá,Cosechas,2022,8.26,11.79,10.63,9.55,8.76,7.47,5.37,5.7,7.36,9.09,7.65,8.39
Permanente,Huila,Maracuyá,Cosechas,2022,5.64,10.65,9.04,11.61,9.82,5.61,5.12,7.71,9.13,13.73,6.16,5.79
Permanente,La guajira,Maracuyá,Cosechas,2022,0,0,0,50,30,20,0,0,0,0,0,0
Permanente,Magdalena,Maracuyá,Cosechas,2022,5.24,8.06,7.77,8.67,8.84,8.92,7.14,6.38,6.09,14.35,9.53,9.01
Permanente,Meta,Maracuyá,Cosechas,2022,18.64,34,18.07,1.38,0.08,0.07,0.04,0.06,0.41,9.46,10.93,6.86
Permanente,Nariño,Maracuyá,Cosechas,2022,6.92,7.01,6.92,18.28,9.91,8.59,8.51,10,15.55,6.92,0.69,0.69
Permanente,Norte de Santander,Maracuyá,Cosechas,2022,8.49,8.52,2.65,2.65,2.98,7.86,14.89,20.71,12.56,5.63,10.24,2.83
Permanente,Quindío,Maracuyá,Cosechas,2022,30,30,40,0,0,0,0,0,0,0,0,0
Permanente,Risaralda,Maracuyá,Cosechas,2022,8.69,12.2,10.25,9.5,8.88,7.48,5.22,5.54,7.08,9.27,7.33,8.57
Permanente,Santander,Maracuyá,Cosechas,2022,9.42,10,10,9.75,9.98,9.42,9.98,9.98,5.58,5.58,5.02,5.3
Permanente,Tolima,Maracuyá,Cosechas,2022,2.74,4.43,18.01,15.32,7.81,3.06,1.37,16.64,8.88,9.5,7.81,4.43
Permanente,Valle del Cauca,Maracuyá,Cosechas,2022,2.19,8.83,16.14,11.86,3.66,5.62,4.7,5.94,12.52,6.46,12.98,9.09
Permanente,Arauca,Maracuyá,Cosechas,2022,0,0,30,50,20,0,0,0,0,0,0,0
Permanente,Casanare,Maracuyá,Cosechas,2022,0,0,0,59.33,16.92,0,0,0,10.48,4.05,4.61,4.61
Permanente,Vichada,Maracuyá,Cosechas,2022,8.26,11.79,10.63,9.55,8.76,7.47,5.37,5.7,7.36,9.09,7.65,8.39
Permanente,Antioquia,Maracuyá,Siembras,2022,2.69,2.69,6.06,21.75,21.99,6.06,11.09,13.89,11.09,2.69,0,0
Permanente,Boyacá,Maracuyá,Siembras,2022,5.24,10.03,18.08,23.27,9.18,2.75,4.97,6.66,8.48,7.51,2.52,1.31
Permanente,Caldas,Maracuyá,Siembras,2022,0,2.19,31.23,11.71,37.33,0,0,6.58,0,5.48,5.48,0
Permanente,Cauca,Maracuyá,Siembras,2022,5,15,10,10,15,0,0,0,0,25,20,0
Permanente,Cesar,Maracuyá,Siembras,2022,0,17.01,1,60.98,0,0,0,0,0,10.51,10.51,0
Permanente,Córdoba,Maracuyá,Siembras,2022,5.34,9.94,18.45,24.76,9.63,2.6,4.64,6.53,7.93,6.25,2.59,1.34
Permanente,Cundinamarca,Maracuyá,Siembras,2022,0.58,0.58,22.62,23.29,1.89,1.46,0.93,0.82,18.52,18.81,9.58,0.93
Permanente,Chocó,Maracuyá,Siembras,2022,5.24,10.03,18.08,23.27,9.18,2.75,4.97,6.66,8.48,7.51,2.52,1.31
Permanente,Huila,Maracuyá,Siembras,2022,9.5,29.69,14.23,4.83,4.58,2.85,2.22,21.88,8.74,0.74,0.74,0
Permanente,La guajira,Maracuyá,Siembras,2022,5.34,9.94,18.45,24.76,9.63,2.6,4.64,6.53,7.93,6.25,2.59,1.34
Permanente,Magdalena,Maracuyá,Siembras,2022,75.32,20.64,0.37,0.42,0.42,0.42,0.33,0.28,0.42,0.47,0.47,0.47
Permanente,Meta,Maracuyá,Siembras,2022,0,0,10.29,41.32,23.36,0,0,20.02,5.01,0,0,0
Permanente,Nariño,Maracuyá,Siembras,2022,0,1.59,1.59,0,0,1.59,1.59,0,56.2,28.1,9.37,0
Permanente,Norte de Santander,Maracuyá,Siembras,2022,0,0,37.85,20.75,0,0,0,8.1,33.3,0,0,0
Permanente,Quindío,Maracuyá,Siembras,2022,30,30,40,0,0,0,0,0,0,0,0,0
Permanente,Risaralda,Maracuyá,Siembras,2022,5.34,9.94,18.45,24.76,9.63,2.6,4.64,6.53,7.93,6.25,2.59,1.34
Permanente,Santander,Maracuyá,Siembras,2022,9.98,9.98,8.93,10.15,9.99,9.98,9.98,9.98,5.63,5.63,4.78,4.99
Permanente,Tolima,Maracuyá,Siembras,2022,0,0,0,20,30,0,0,0,0,50,0,0
Permanente,Valle del Cauca,Maracuyá,Siembras,2022,3.86,12.68,32.85,24.94,0.32,0.34,8.5,3.97,5.2,4,0,3.34
Permanente,Arauca,Maracuyá,Siembras,2022,0,0,15,50,35,0,0,0,0,0,0,0
Permanente,Casanare,Maracuyá,Siembras,2022,0,0,33.57,50.4,11.61,4.42,0,0,0,0,0,0
Permanente,Vichada,Maracuyá,Siembras,2022,5.24,10.03,18.08,23.27,9.18,2.75,4.97,6.66,8.48,7.51,2.52,1.31
Permanente,Atlántico,Marañón,Cosechas,2022,0,0,1.98,37.74,47.18,10.85,0,1.69,0,0.56,0,0
Permanente,Córdoba,Marañón,Cosechas,2022,0,40,15,15,15,15,0,0,0,0,0,0
Permanente,Vichada,Marañón,Cosechas,2022,0,0,0,0,0,30,30,40,0,0,0,0
Permanente,Atlántico,Marañón,Siembras,2022,0.49,0.84,1.99,2.4,1.96,86.65,0.49,0.39,0.69,1.85,1.85,0.4
Permanente,Córdoba,Marañón,Siembras,2022,0.5,0.85,2.01,2.43,1.98,86.51,0.5,0.39,0.7,1.87,1.87,0.41
Permanente,Vichada,Marañón,Siembras,2022,0.5,0.85,2.01,2.43,1.98,86.51,0.5,0.39,0.7,1.87,1.87,0.41
Transitorio,Atlántico,Melón,Cosechas,2022,4.09,3,0.36,6.88,10.53,22.73,11.83,8.04,5.23,8.29,9.28,9.75
Transitorio,Bolívar,Melón,Cosechas,2022,3.74,15.95,27.27,6.07,2.99,3.14,23.47,5.14,2.99,3.14,3.14,2.99
Transitorio,Boyacá,Melón,Cosechas,2022,0,0,0,0,25,10,5,10,0,25,25,0
Transitorio,Cauca,Melón,Cosechas,2022,31.99,0,0,0,0,0,13.36,8.91,8.91,6.68,6.68,23.46
Transitorio,Cesar,Melón,Cosechas,2022,1.25,1.6,1.26,0.15,0,0.56,44.38,39.83,1.81,0.76,2.12,6.29
Transitorio,Huila,Melón,Cosechas,2022,10.43,9.04,8.21,6.44,8.91,14.13,8.07,6.1,3.62,9.43,8.09,7.53
Transitorio,La guajira,Melón,Cosechas,2022,24.06,8.73,0.01,0,0,5.08,21.94,16.64,0.65,0,1.11,21.78
Transitorio,Magdalena,Melón,Cosechas,2022,0,0,0,0,40.13,19.46,0,0,0,23.96,14.58,1.86
Transitorio,Meta,Melón,Cosechas,2022,5.95,5.06,5.09,5.7,10.39,9.62,14.9,9.17,5.88,9.89,8.82,9.54
Transitorio,Nariño,Melón,Cosechas,2022,5.95,5.06,5.09,5.7,10.39,9.62,14.9,9.17,5.88,9.89,8.82,9.54
Transitorio,Norte de Santander,Melón,Cosechas,2022,26.79,0,0,0,0,6.93,0,0,32.51,1.26,0,32.51
Transitorio,Santander,Melón,Cosechas,2022,1.46,0.59,0,5.27,5.23,9.47,9.95,9.47,10.29,19.2,16.53,12.54
Transitorio,Tolima,Melón,Cosechas,2022,5.95,5.06,5.09,5.7,10.39,9.62,14.9,9.17,5.88,9.89,8.82,9.54
Transitorio,Valle del Cauca,Melón,Cosechas,2022,5.32,5.49,3.97,10.36,9.21,9.07,10.95,9.44,6.42,6.93,11.42,11.42
Transitorio,Casanare,Melón,Cosechas,2022,5.95,5.06,5.09,5.7,10.39,9.62,14.9,9.17,5.88,9.89,8.82,9.54
Transitorio,Atlántico,Melón,Siembras,2022,1.09,4.84,13.63,27.37,11.12,3,7.15,11.44,8.8,3.47,6.76,1.34
Transitorio,Bolívar,Melón,Siembras,2022,2.76,2.76,2.76,2.85,19.57,7.17,2.76,2.79,0.03,10.9,27.07,18.61
Transitorio,Boyacá,Melón,Siembras,2022,0,25,10,5,10,0,25,25,0,0,0,0
Transitorio,Cauca,Melón,Siembras,2022,0,10,6.67,6.67,5,5,16.67,16.67,16.67,16.67,0,0
Transitorio,Cesar,Melón,Siembras,2022,0,0,40.55,37.66,2.15,0,6.23,11.45,0,0.93,0.62,0.41
Transitorio,Huila,Melón,Siembras,2022,6.45,9.07,14.14,4.21,7.35,6.32,8.3,5.54,10.25,14.32,9.37,4.68
Transitorio,La guajira,Melón,Siembras,2022,0,0,5.37,21.2,15.42,0.43,0,16.3,13.52,8.92,18.83,0.01
Transitorio,Magdalena,Melón,Siembras,2022,0,40.82,18.23,0,0,0,28.98,11.98,0,0,0,0
Transitorio,Meta,Melón,Siembras,2022,4.18,10.69,17.47,14.05,7.74,2.37,11.44,11.82,3.77,6.64,5.81,4.01
Transitorio,Nariño,Melón,Siembras,2022,4.18,10.69,17.47,14.05,7.74,2.37,11.44,11.82,3.77,6.64,5.81,4.01
Transitorio,Norte de Santander,Melón,Siembras,2022,0,0,9.15,0,0,0,46.19,0,0,44.67,0,0
Transitorio,Santander,Melón,Siembras,2022,5.36,5.1,9.91,9.66,9.4,9.4,19.26,16.65,12.73,1.02,0.76,0.76
Transitorio,Tolima,Melón,Siembras,2022,4.18,10.69,17.47,14.05,7.74,2.37,11.44,11.82,3.77,6.64,5.81,4.01
Transitorio,Valle del Cauca,Melón,Siembras,2022,6.63,9.24,9.49,11.14,7.43,5.53,6.75,10.77,10.77,12.24,5.63,4.39
Transitorio,Casanare,Melón,Siembras,2022,4.18,10.69,17.47,14.05,7.74,2.37,11.44,11.82,3.77,6.64,5.81,4.01
Permanente,Cundinamarca,Menta,Cosechas,2022,14.7,1.86,17.46,4.61,15.16,1.86,14.7,1.4,10.12,3.7,7.82,6.61
Permanente,Cundinamarca,Menta,Siembras,2022,8.57,8.57,8.57,8.26,8.26,8.26,8.26,8.26,8.26,8.26,8.26,8.26
Permanente,Antioquia,Mora,Cosechas,2022,6.96,7.43,8.76,9.48,9.37,9.47,9.9,9.36,8.1,8.03,6.84,6.3
Permanente,Boyacá,Mora,Cosechas,2022,9.86,8.26,7.55,10.68,8.56,8.01,7.41,7.7,8.35,8.97,8.69,5.96
Permanente,Caldas,Mora,Cosechas,2022,4.74,12.54,5.27,14.74,12.35,5.26,11.68,5.2,12.11,4.75,5.69,5.69
Permanente,Cauca,Mora,Cosechas,2022,3.92,7.41,12.19,13.77,10.69,15.34,8.85,11.87,7.53,2.7,2.66,3.07
Permanente,Cesar,Mora,Cosechas,2022,3.19,3.19,3.19,3.19,6.37,6.37,6.37,6.37,6.37,17.25,17.25,20.88
Permanente,Cundinamarca,Mora,Cosechas,2022,9.02,9.56,9.65,9.78,9.9,9.44,9.51,9.54,9.75,9.77,2.26,1.82
Permanente,Chocó,Mora,Cosechas,2022,8,8,8,8,8,8,8,8,8,8,10,10
Permanente,Huila,Mora,Cosechas,2022,10.06,5,11.41,7.82,10.52,5.5,8.48,6.84,9.56,8.61,7.1,9.12
Permanente,Meta,Mora,Cosechas,2022,0.1,9.98,19.88,19.88,9.98,9.98,9.98,5.03,5.03,5.03,5.03,0.1
Permanente,Nariño,Mora,Cosechas,2022,18.14,3.39,4.2,3.5,18.16,3.39,3.22,3.96,17.38,3.79,3.82,17.05
Permanente,Norte de Santander,Mora,Cosechas,2022,8.06,8.26,7.4,7.44,7.16,9.05,9.3,9.81,9.53,9.25,8.59,6.14
Permanente,Quindío,Mora,Cosechas,2022,20.85,19.7,5.3,0,0,4.54,18.55,23.09,0,4.54,1.15,2.3
Permanente,Risaralda,Mora,Cosechas,2022,7.37,15.18,4.92,7.13,4.76,7.83,3.86,15.62,11.39,10.83,5.76,5.34
